"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"997","ENSG00000215483",-2.78680014827468,-1.07607342933796,-22.6125664484153,1.10571814862952e-89,6.4090065875984e-88,193.725173949621,"LINC00548"
"998","ENSG00000215483",-2.78680014827468,-1.07607342933796,-22.6125664484153,1.10571814862952e-89,6.4090065875984e-88,193.725173949621,"LINC00598"
"999","ENSG00000217275",2.78338463079026,-1.35199154393782,10.6190354824935,7.13105419717665e-25,3.83548529894952e-24,45.5207157397329,"RPS10P1"
"1000","ENSG00000218357",3.43872605830534,-2.78745990645846,9.95375441341173,3.40089162284446e-22,1.61530021078502e-21,39.4920071940359,"LINC01644"
"1001","ENSG00000218416",2.84940226163445,0.856339299991253,11.9032718157772,2.08991864681679e-30,1.43409582577143e-29,57.9730202293193,"GPC1-AS1"
"1002","ENSG00000221866",-2.7728192407373,3.16757367019478,-21.6046013067804,1.93294462022985e-83,9.05925153942786e-82,179.208293177529,"PLXNA4"
"1005","ENSG00000223656",-2.55173365863972,-3.59366200908818,-21.2360063748825,3.53025671602262e-81,1.5014479821928e-79,174.211218943326,"HMGB3P10"
"1006","ENSG00000223776",2.32197236461767,-2.08431787476378,17.5990572650122,1.16409311771442e-59,2.37894505390017e-58,124.937250601081,"LGALS8-AS1"
"1007","ENSG00000223784",-2.87849049753746,-4.33273522169874,-13.2427191715884,1.20182606094463e-36,1.06051333683692e-35,72.342505828529,"LINC00707"
"1010","ENSG00000224209",3.36025308681707,-2.77045960326424,12.9622322015223,2.65368865601261e-35,2.21837872044909e-34,69.3343510202431,"LINC00466"
"1013","ENSG00000224259",-2.59805122986497,-0.81315859100299,-12.1729487211341,1.26103189501437e-31,9.08379835509529e-31,60.7256545316601,"LINC01133"
"1014","ENSG00000224272",2.46278110309879,-1.96857488928183,9.43048482428898,3.49178162564112e-20,1.50413000345563e-19,34.8731607590275,"LOC124905349"
"1017","ENSG00000224559",2.44528931523309,0.42408806412513,7.95689958622592,5.39228765767342e-15,1.76348201651961e-14,22.859466346577,"LINC01087"
"1018","ENSG00000224613",-2.64919896737392,-4.19104192116826,-21.368568263624,5.4431314598173e-82,2.42113074899412e-80,176.046827337312,"RNPC3-DT"
"1019","ENSG00000224715",2.59991669570296,-4.28543469138469,8.82300348835457,5.87504015143815e-18,2.25987633133942e-17,29.9492089732622,"LOC339685"
"1021","ENSG00000224940",-3.51822837477179,-1.05555946572441,-20.5791129244511,3.52198262290352e-77,1.31255224377595e-75,165.03176996319,"PRRT4"
"1022","ENSG00000224957",-2.75194549459824,-3.03103777965503,-17.0059830156363,2.5430501069282e-56,4.55091323438607e-55,117.279320170012,"LINC01266"
"1023","ENSG00000224958",-3.93689323488407,-3.99523141274607,-29.665798500014,9.54450500750978e-135,4.4652944052098e-132,296.952725966396,"PGM5-AS1"
"1024","ENSG00000224958",-3.93689323488407,-3.99523141274607,-29.665798500014,9.54450500750978e-135,4.4652944052098e-132,296.952725966396,"LOC124906859"
"1025","ENSG00000225194",-3.27869734545801,-2.01648456299816,-21.2119253976189,4.95601321212558e-81,2.0908629652895e-79,173.887245025132,"LINC00092"
"1026","ENSG00000225194",-3.27869734545801,-2.01648456299816,-21.2119253976189,4.95601321212558e-81,2.0908629652895e-79,173.887245025132,"LOC105376159"
